Job Code,Date Accessed,Full URL,Title,Agency,Pay scale & grade,Remote job,Telework eligible,Travel Required,Relocation expenses reimbursed,Appointment type,Work schedule,Hiring Process,Promotion Potential,Supervisory Status,Security Clearance,Drug Test,salary_min,salary_max,Keyword
820634700,2024-12-08,https://www.usajobs.gov/job/820634700,Engineering Technician,Department of the Army,GS 7 - 9,No,No,25% or less - You may be expected to travel up to 25% for this position.,No,Permanent,Full-time,Competitive,9,No,Not Required,No,49025,77955,Data Engineer
820635200,2024-12-09,https://www.usajobs.gov/job/820635200,Supervisory Budget Analyst (Finance Chief),Department of the Treasury,IR 4,No,Yes—as determined by the agency policy.,Occasional travel - You may be expected to travel for this position.,No,Permanent,Full-time,Competitive,None,Yes,Not Required,No,122198,186629,Data Analyst
820641500,2024-12-08,https://www.usajobs.gov/job/820641500,Electrical Engineer,Department of the Interior,GS 14,No,Yes—as determined by the agency policy.,25% or less - You may be expected to travel for this position.,No,Permanent,Full-time,Competitive,14,No,Not Required,No,142094,184725,Data Engineer
820641600,2024-12-08,https://www.usajobs.gov/job/820641600,Electrical Engineer,Department of the Interior,GS 14,No,Yes—as determined by the agency policy.,25% or less - You may be expected to travel for this position.,No,Permanent,Full-time,Competitive,14,No,Not Required,No,142094,184725,Data Engineer
820641800,2024-12-08,https://www.usajobs.gov/job/820641800,Healthcare Engineer,Department of Veterans Affairs,GS 00,No,Yes—as determined by the agency policy.,Not required,No,Permanent,"Full-time - Monday - Friday, 8:00am - 4:30pm",Excepted,12,No,Not Required,No,56654,125801,Data Engineer
820642800,2024-12-08,https://www.usajobs.gov/job/820642800,Civil Engineer,Department of the Army,GS 12,No,Yes—as determined by the agency policy.,25% or less - You may be expected to perform temporary duty travel (TDY) of 25% for this position.,Yes—You may qualify for reimbursement of relocation expenses in accordance with agency policy. SEE ADDITIONAL INFORMATION SECTION BELOW,Permanent,Full-time,Competitive,None,No,Not Required,No,114137,136466,Data Engineer
820643000,2024-12-08,https://www.usajobs.gov/job/820643000,Healthcare Engineer,Department of Veterans Affairs,GS 7 - 12,No,Yes—as determined by the agency policy.,Not required,No,Permanent,"Full-time - Monday - Friday, 8:00am - 4:30pm",Excepted,12,No,Not Required,No,56654,125801,Data Engineer
820644100,2024-12-08,https://www.usajobs.gov/job/820644100,General Engineer,Department of Homeland Security,GS 13,No,Yes—as determined by the agency policy.,25% or less - You may be expected to travel for this position.,No,Permanent,Full-time,Competitive,13,No,Not Required,No,112341,146047,Data Engineer
820644200,2024-12-08,https://www.usajobs.gov/job/820644200,Clinical Laboratory Scientist,Department of Defense,GS 9,No,No,Occasional travel - You may be expected to travel for this position.,No,Permanent,Full-time,Competitive,None,No,Not Required,Yes,59966,77955,Data Scientist
820648400,2024-12-08,https://www.usajobs.gov/job/820648400,Chief Biomedical Engineer,Department of Veterans Affairs,GS 14,No,No,Not required,No,Permanent,Full-time,Competitive,None,Yes,Other,Yes,146006,189811,Data Engineer
820649100,2024-12-08,https://www.usajobs.gov/job/820649100,Chief Biomedical Engineer,Department of Veterans Affairs,GS 14,No,No,Not required,No,Permanent,Full-time,Competitive,None,Yes,Other,Yes,146006,189811,Data Engineer
820649300,2024-12-08,https://www.usajobs.gov/job/820649300,FINANCIAL MANAGEMENT ANALYST,Department of the Army,GS 11,No,Yes—as determined by the agency policy.,Occasional travel - You may be expected to travel for this position.,Yes—You may qualify for reimbursement of relocation expenses in accordance with agency policy.,Permanent,Full-time,Competitive,None,No,Secret,No,72553,94317,Data Analyst
820649900,2024-12-08,https://www.usajobs.gov/job/820649900,FINANCIAL MANAGEMENT ANALYST,Department of the Army,GS 11,No,Yes—as determined by the agency policy.,Occasional travel - You may be expected to travel for this position.,Yes—You may qualify for reimbursement of relocation expenses in accordance with agency policy.,Permanent,Full-time,Competitive,None,No,Secret,No,72553,94317,Data Analyst
820652200,2024-12-08,https://www.usajobs.gov/job/820652200,INTERDISCIPLINARY ENGINEER/SCIENTIST,Department of the Navy,DP 5,No,Yes—as determined by the agency policy.,Occasional travel - You may be expected to travel for this position.,No,Permanent,Full-time,Competitive,5,No,Sensitive Compartmented Information,Yes,142094,191900,"Data Engineer, Data Scientist"
820653900,2024-12-08,https://www.usajobs.gov/job/820653900,SUPERVISORY SUPPLY SYSTEMS ANALYST,Department of the Army,GS 9,No,Yes—as determined by the agency policy.,Occasional travel - You may be expected to travel for this position.,No,Permanent,Full-time,Excepted,9,Yes,Secret,No,61070,79390,Data Analyst
820654700,2024-12-08,https://www.usajobs.gov/job/820654700,SUPERVISORY SUPPLY SYSTEMS ANALYST,Department of the Army,GS 9,No,Yes—as determined by the agency policy.,Occasional travel - You may be expected to travel for this position.,No,Permanent,Full-time,Excepted,9,Yes,Secret,No,61070,79390,Data Analyst
820661600,2024-12-08,https://www.usajobs.gov/job/820661600,Management and Program Analyst (Project Manager),Department of the Treasury,GS 14,No,Yes—as determined by the agency policy.,Occasional travel - You may be expected to travel for this position.,No,Permanent,Full-time,Competitive,None,No,Not Required,No,122198,191900,Data Analyst
820678200,2024-12-08,https://www.usajobs.gov/job/820678200,Public Health Analyst PD24R113 - Bureau of Primary Health Care,Department of Health and Human Services,GS 12,No,Yes—as determined by the agency policy.,50% or less - Expected travel may be up to 50% for this position.,No,Permanent,Full-time,Competitive,13,No,Other,No,74441,96770,Data Analyst
820680300,2024-12-08,https://www.usajobs.gov/job/820680300,Procurement Analyst (PCR),Small Business Administration,GS 13,No,Yes—as determined by the agency policy.,Not required,No,Permanent,Full-time,Competitive,13,No,Secret,Yes,103409,153354,Data Analyst
820681000,2024-12-08,https://www.usajobs.gov/job/820681000,Procurement Analyst (PCR),Small Business Administration,GS 13,No,Yes—as determined by the agency policy.,Not required,No,Permanent,Full-time,Competitive,13,No,Secret,Yes,103409,153354,Data Analyst
820681900,2024-12-08,https://www.usajobs.gov/job/820681900,Program Analyst (Data Management),Department of the Interior,GS 12,No,Yes—as determined by the agency policy.,25% or less - You may be expected to travel for this position.,No,Permanent,Full-time,Competitive,None,No,Other,No,86962,113047,"Data Analyst, Data Engineer, Data Scientist"
820682500,2024-12-08,https://www.usajobs.gov/job/820682500,SUPV FINANCIAL MANAGEMENT ANALYST,Department of the Navy,NH 4,No,"Yes—This position is eligible for part time, substantial or ad-hoc telework at the discretion of management.",Occasional travel - You may be expected to travel for this position.,Yes—Relocation expenses (i.e. PCS) or relocation incentives as described in 5 USC 5753 may be authorized in accordance with applicable travel regulations.,Permanent,Full-time,Competitive,None,Yes,Secret,No,139395,191900,Data Analyst
820683100,2024-12-08,https://www.usajobs.gov/job/820683100,Supervisory Engineering Technician (Materials),Department of the Interior,GS 11,No,Yes—as determined by the agency policy.,75% or less - You may be expected to travel for this position.,No,Permanent,Full-time,Competitive,11,Yes,Not Required,No,72553,117400,Data Engineer
820685400,2024-12-08,https://www.usajobs.gov/job/820685400,Management Analyst Management Analyst (Deputy Web Manager),Department of Housing and Urban Development,GS 14,No,Yes—as determined by the agency policy.,Occasional travel - You may be expected to travel 1-5 nights per month for this position.,No,Permanent,Full-time,Competitive,14,No,Other,No,139395,181216,Data Analyst
820688200,2024-12-08,https://www.usajobs.gov/job/820688200,Loan Analyst,Department of Agriculture,GS 5 - 9,No,Yes—as determined by the agency policy.,Occasional travel - You may be expected to travel for this position.,No,Permanent,Full-time,Competitive,9,No,Not Required,No,39576,77955,Data Analyst
820689300,2024-12-08,https://www.usajobs.gov/job/820689300,Supervisory Engineering Technician (Materials),Department of the Interior,GS 11,No,Yes—as determined by the agency policy.,75% or less - You may be expected to travel for this position.,No,Permanent,Full-time,Competitive,11,Yes,Not Required,No,72553,117400,Data Engineer
820689500,2024-12-08,https://www.usajobs.gov/job/820689500,Electronics Engineer(Hiring Bonus Eligible),Department of the Army,GS 7,No,Yes—as determined by the agency policy.,25% or less - Up to 25% Business Travel required.,Yes—Payment of moving expenses is authorized subject to the provisions of the Joint Travel Regulations.,Permanent,Full-time,Competitive,11,No,Secret,No,54557,96012,Data Engineer
820693000,2024-12-08,https://www.usajobs.gov/job/820693000,SUPERVISORY GENERAL ENGINEER,Department of the Navy,NH 3,No,Yes—as determined by the agency policy.,Occasional travel - You may be expected to travel for this position.,No,Permanent,Full-time,Competitive,None,Yes,Secret,No,88183,136323,Data Engineer
820699200,2024-12-08,https://www.usajobs.gov/job/820699200,LOAN ANALYST,Department of Agriculture,GS 5 - 9,No,Yes—as determined by the agency policy.,25% or less - You may be expected to travel for this position.,No,Permanent,Full-time,Competitive,9,No,Not Required,No,39868,79183,Data Analyst
820700700,2024-12-08,https://www.usajobs.gov/job/820700700,Supervisory Management and Program Analyst MSP,Department of the Treasury,IR 5,No,Yes—as determined by the agency policy.,25% or less - You may be expected to travel for this position.,No,Permanent,Full-time,Competitive,5,Yes,Not Required,No,107986,157934,Data Analyst
820706000,2024-12-08,https://www.usajobs.gov/job/820706000,Behavioral Scientist (Program Director(,National Science Foundation,AD 4,No,Yes—as determined by the agency policy.,Occasional travel - You may be expected to travel for this position.,Yes—Relocation MAY be paid contingent upon the availability of funds.,Permanent,Full-time,Excepted,None,No,Other,No,169430,204000,Data Scientist
820707700,2024-12-08,https://www.usajobs.gov/job/820707700,INTERDISCIPLINARY ENGINEER/SCIENTIST,Department of the Navy,DP 4,No,Yes—as determined by the agency policy.,Occasional travel - You may be expected to travel for this position.,Yes—Relocation incentives as described in 5 USC 5753 may be authorized in accordance with applicable regulations. PCS is not authorized.,Permanent,Full-time,Competitive,5,No,Top Secret,Yes,101121,156323,"Data Engineer, Data Scientist"
820709600,2024-12-08,https://www.usajobs.gov/job/820709600,Physical Scientist,Department of the Interior,GS 11 - 13,No,Yes—as determined by the agency policy.,25% or less - You may be expected to travel up to 25% of the time.,No,Permanent,Full-time,Competitive,13,No,Not Required,No,72553,134435,Data Scientist
820710600,2024-12-08,https://www.usajobs.gov/job/820710600,Physical Scientist,Department of the Interior,GS 9,No,Yes—as determined by the agency policy.,25% or less - You may be expected to travel up to 25% of the time.,No,Permanent,Full-time,Competitive,13,No,Not Required,No,59966,77955,Data Scientist
820711300,2024-12-08,https://www.usajobs.gov/job/820711300,ELECTRICAL ENGINEER,Department of the Navy,GS 13,No,"Yes—This position is eligible for part time, substantial or ad-hoc telework at the discretion of management.",Occasional travel - You may be expected to travel for this position.,Yes—Relocation expenses (i.e. PCS) or relocation incentives as described in 5 USC 5753 may be authorized in accordance with applicable travel regulations.,Permanent,Full-time,Competitive,None,No,Secret,No,103409,134435,Data Engineer
820711600,2024-12-08,https://www.usajobs.gov/job/820711600,Operations Research Analyst,Department of the Army,GS 12 - 13,No,Yes—Eligible for regular and recurring telework - as determined by the agency policy.,Occasional travel - Temporary Duty Travel (TDY) may be required up to 15% of the time.,No,Permanent,Full-time,Competitive,13,No,Secret,No,88324,136541,Data Analyst
820712000,2024-12-08,https://www.usajobs.gov/job/820712000,Physical Scientist,Department of the Interior,GS 9,No,Yes—as determined by the agency policy.,25% or less - You may be expected to travel up to 25% of the time.,No,Permanent,Full-time,Competitive,13,No,Not Required,No,59966,77955,Data Scientist
820714700,2024-12-08,https://www.usajobs.gov/job/820714700,Engineering Equipment Operator,Department of the Interior,WG 8,No,No,25% or less - You may be expected to travel for this position.,No,Temporary - Not-To-Exceed 1039 Hours,Full-time,Competitive,None,No,Not Required,Yes,25.54,39.97,Data Engineer
